,Date,Open,High,Low,Close,MACD,Signal,BuyOrSell
1248,2021-02-01,1312.45,1377.99,1269.99,1374.17,93.26276140470736,98.91416970475532,1
1249,2021-02-02,1374.09,1547.9,1360.28,1511.87,101.96059056050922,99.92964332333996,1
1250,2021-02-03,1511.93,1669.35,1508.39,1664.49,119.78799983573276,106.54909549413757,1
1251,2021-02-04,1664.67,1695.2,1554.44,1595.67,126.90032334383409,113.3328381107031,1
1252,2021-02-05,1595.53,1760.49,1591.0,1719.19,140.87994633914036,122.5152075201822,1
1253,2021-02-06,1718.95,1743.67,1642.94,1676.35,146.8097370466976,130.61338402902066,1
1254,2021-02-07,1676.35,1693.0,1490.46,1611.62,144.61889230707243,135.28188678837125,1
1255,2021-02-08,1611.46,1775.57,1563.89,1750.15,152.30516617423677,140.95631325032645,1
1256,2021-02-09,1749.68,1821.88,1708.49,1769.13,158.10557827900402,146.67273492655232,1
1257,2021-02-10,1769.14,1837.86,1680.0,1740.78,158.58674926388994,150.64407303899821,1
1258,2021-02-11,1740.76,1819.0,1703.44,1785.62,160.73345873337166,154.00720160378938,1
1259,2021-02-12,1785.83,1864.88,1739.88,1840.26,164.94237972816927,157.6522609785827,1
1260,2021-02-13,1840.24,1871.72,1765.0,1814.96,164.34204854485483,159.88219016734007,1
1261,2021-02-14,1815.25,1850.0,1784.11,1800.42,160.83897370271575,160.20111801246532,1
1262,2021-02-15,1800.03,1835.72,1655.67,1779.25,154.5727016901826,158.3249792383711,1
1263,2021-02-16,1779.33,1827.28,1724.0,1781.99,148.12029254429262,154.9234170070116,1
1264,2021-02-17,1781.99,1855.0,1733.01,1849.88,146.79273218732123,152.2131887337815,1
1265,2021-02-18,1849.7,1950.5,1849.69,1939.61,151.23771786562202,151.88803177772834,1
1266,2021-02-19,1938.91,1972.82,1891.0,1955.0,154.22444205385636,152.66683520310437,1
1267,2021-02-20,1955.46,2042.34,1803.14,1913.0,151.45649727764294,152.26338922795057,1
1268,2021-02-21,1912.9,1976.31,1883.01,1933.53,149.1996004042262,151.24212628670912,1
1269,2021-02-22,1933.54,1936.29,1551.0,1777.58,133.2906401711591,145.2582975815258,1
1270,2021-02-23,1777.42,1782.39,1355.0,1577.89,103.37768682421324,131.29809399575495,1
1271,2021-02-24,1577.79,1712.7,1500.2,1623.39,82.39314859712749,114.99644552954581,1
1272,2021-02-25,1623.16,1671.59,1459.16,1481.75,53.71440042950053,94.56909716286405,1
1273,2021-02-26,1482.08,1562.25,1400.0,1444.59,27.66883533600935,72.26900988724583,1
1274,2021-02-27,1444.56,1529.0,1425.0,1458.13,8.02756541562735,50.85519506337301,1
1275,2021-02-28,1458.27,1468.75,1293.18,1419.18,-10.559498657784616,30.383630489653807,0
1276,2021-03-01,1418.67,1572.0,1409.91,1569.86,-12.981620098118356,15.928546960396424,0
1277,2021-03-02,1570.0,1602.9,1455.52,1486.78,-21.358819288145014,3.4994248775492807,0
1278,2021-03-03,1486.79,1656.94,1475.47,1567.69,-21.224387664511823,-4.7418459698044195,0
1279,2021-03-04,1567.68,1624.87,1506.36,1539.23,-23.147503769476998,-10.877065236361945,0
1280,2021-03-05,1539.22,1548.96,1441.66,1528.31,-25.261540560894446,-15.671890344539445,0
1281,2021-03-06,1528.08,1671.58,1513.03,1650.35,-16.89457177284953,-16.07945082064281,0
1282,2021-03-07,1650.68,1734.16,1630.35,1726.16,-4.099202246343111,-12.086034629209578,1
1283,2021-03-08,1726.46,1843.59,1664.96,1833.18,14.509582451020378,-3.220828935799595,1
1284,2021-03-09,1833.22,1870.77,1798.2,1870.51,31.90165499224804,8.486665706882949,1
1285,2021-03-10,1870.5,1877.69,1757.0,1795.12,39.1503539348937,18.707895116219866,1
1286,2021-03-11,1795.28,1846.7,1725.0,1825.78,46.829188104375135,28.081659445604956,1
1287,2021-03-12,1825.78,1841.88,1719.72,1766.1,47.55090503938891,34.571407976866276,1
1288,2021-03-13,1766.13,1944.3,1727.75,1922.35,60.038849589164556,43.06055518096571,1
1289,2021-03-14,1922.35,1933.1,1836.0,1848.1,63.21557139210381,49.77889391801175,1
1290,2021-03-15,1848.1,1891.76,1730.0,1793.48,60.626899626405475,53.39489582080966,1
1291,2021-03-16,1793.99,1819.5,1711.68,1805.12,58.83638015611314,55.208723932577485,1
1292,2021-03-17,1805.01,1838.88,1741.18,1823.58,58.235644045130584,56.21769730342852,1
1293,2021-03-18,1823.58,1850.0,1759.04,1776.08,53.31215399755001,55.24918286813569,1
1294,2021-03-19,1775.92,1840.61,1733.47,1809.1,51.481246934658884,53.993204223643424,1
1295,2021-03-20,1809.01,1868.83,1800.86,1806.1,49.22077847302444,52.40239564010376,1
1296,2021-03-21,1806.57,1817.16,1747.0,1782.98,45.04450513729307,49.949765472500204,1
1297,2021-03-22,1783.23,1807.51,1655.15,1680.97,33.12161856214993,44.340383169050114,1
1298,2021-03-23,1681.17,1721.17,1650.0,1668.08,22.37460921054617,37.01845851621547,1
1299,2021-03-24,1668.2,1740.86,1536.92,1581.84,6.82006217768776,26.9523264033729,1
1300,2021-03-25,1581.88,1622.0,1549.4,1585.74,-5.133159140679027,16.257164555355594,0
1301,2021-03-26,1585.83,1699.93,1585.79,1698.84,-5.417498815858835,9.032276764950787,0
1302,2021-03-27,1698.84,1732.67,1666.41,1712.63,-4.478477207343076,4.5286921075194995,0
1303,2021-03-28,1712.52,1725.66,1661.4,1687.01,-5.735500423379563,1.1072945972198123,0
1304,2021-03-29,1687.16,1841.0,1677.85,1816.74,3.693846064607442,1.9694784196823554,1
1305,2021-03-30,1816.76,1859.13,1786.3,1840.46,12.931609312294086,5.623522050552932,1
1306,2021-03-31,1840.41,1947.29,1768.15,1919.37,26.316619158062394,12.52122108638942,1
1307,2021-04-01,1919.37,1984.77,1885.02,1968.05,40.38685058528176,21.80976425268687,1
1308,2021-04-02,1968.05,2146.0,1948.48,2133.69,64.1637344603364,35.92775432190338,1
1309,2021-04-03,2133.69,2138.12,1996.3,2008.52,72.07606530876592,47.97719131752423,1
1310,2021-04-04,2008.59,2091.83,1975.24,2075.69,82.81209585601096,59.58882616368648,1
1311,2021-04-05,2075.7,2130.64,2002.15,2107.38,92.80776542030821,70.66180591589372,1
1312,2021-04-06,2107.43,2151.0,2044.65,2112.21,99.96679125649189,80.43013436275979,1
1313,2021-04-07,2112.22,2129.01,1930.01,1963.47,92.57119279473864,84.47715384008607,1
1314,2021-04-08,1963.46,2084.61,1947.35,2080.46,95.05451374014865,88.00294047344028,1
1315,2021-04-09,2080.39,2100.0,2047.57,2066.87,94.83279067754779,90.27955720814279,1
1316,2021-04-10,2067.19,2200.0,2058.0,2133.49,98.89277641850094,93.15063027826218,1
1317,2021-04-11,2133.49,2165.02,2113.4,2151.36,102.37222078627383,96.22449378093273,1
1318,2021-04-12,2151.42,2203.46,2102.0,2137.69,102.84116186317488,98.43004980834678,1
1319,2021-04-13,2137.86,2318.0,2135.53,2299.19,114.91977767142316,103.92662576270558,1
1320,2021-04-14,2299.19,2447.29,2281.33,2432.6,133.71584672151585,113.85636608230901,1
1321,2021-04-15,2432.59,2543.47,2400.0,2514.04,153.41492251037448,127.04255155833084,1
1322,2021-04-16,2514.04,2548.29,2300.0,2422.67,159.81157821377838,137.96556044348003,1
1323,2021-04-17,2422.38,2495.0,2310.0,2317.6,154.6203360644363,143.51715231713212,1
1324,2021-04-18,2317.65,2340.0,1946.8,2235.64,142.25294878430304,143.09575113952243,1
1325,2021-04-19,2235.65,2300.0,2080.0,2161.12,124.99766873537419,137.06305700480635,1
1326,2021-04-20,2161.12,2346.62,2055.0,2330.03,123.52840181686452,132.55150527549242,1
1327,2021-04-21,2330.26,2469.54,2235.16,2357.06,123.1257750081536,129.40959518637948,1
1328,2021-04-22,2357.06,2644.47,2303.44,2397.94,124.66826653969747,127.82915230415216,1
1329,2021-04-23,2397.94,2442.89,2107.0,2367.39,122.0190132776338,125.89243929531271,1
1330,2021-04-24,2367.39,2368.74,2154.8,2213.35,106.26476626857993,119.34988161973513,1
1331,2021-04-25,2214.08,2356.64,2168.0,2320.49,101.25748138947984,113.31908154298338,1
1332,2021-04-26,2320.44,2542.8,2303.64,2532.6,113.10091937435027,113.24636082010569,1
1333,2021-04-27,2532.06,2680.0,2480.29,2666.13,131.74303267447021,119.41191810489389,1
1334,2021-04-28,2666.13,2760.0,2559.44,2748.24,151.39741736630822,130.073751192032,1
1335,2021-04-29,2748.23,2798.0,2668.0,2757.04,165.77281941984074,141.9734406013016,1
1336,2021-04-30,2757.04,2798.3,2723.09,2772.42,176.373344454149,153.4400752189174,1
1337,2021-05-01,2772.42,2954.28,2743.41,2944.77,196.4173644160237,167.76583828461952,1
1338,2021-05-02,2944.83,2985.0,2852.26,2949.56,210.26510239850677,181.9322596559153,1
1339,2021-05-03,2949.33,3454.0,2949.32,3431.04,257.1269472292438,206.99715551369147,1
1340,2021-05-04,3431.04,3527.0,3160.0,3239.01,275.59321372364775,229.86250825034358,1
1341,2021-05-05,3239.01,3549.34,3200.23,3524.26,309.67540868395145,256.46680839487954,1
1342,2021-05-06,3524.33,3605.4,3376.47,3489.73,330.0943886820937,281.0093351572843,1
1343,2021-05-07,3489.74,3587.0,3353.23,3479.53,341.51673040505784,301.17846690654216,1
1344,2021-05-08,3479.79,3958.33,3449.27,3910.26,380.9341579041893,327.76369723909124,1
1345,2021-05-09,3910.26,3983.65,3726.08,3923.95,408.56770756414426,354.6983673474423,1
1346,2021-05-10,3923.95,4208.0,3650.0,3945.88,427.3112839921532,378.9026728956793,1
1347,2021-05-11,3946.63,4180.22,3771.64,4173.45,455.2805101509389,404.36195198076587,1
1348,2021-05-12,4173.46,4372.72,3701.58,3823.21,444.06596642746945,417.5966234630004,1
1349,2021-05-13,3810.15,4034.77,3500.0,3717.91,421.81906218341237,419.00410303647107,1
1350,2021-05-14,3717.92,4173.28,3691.35,4075.01,428.06870629780224,422.02563745691486,1
1351,2021-05-15,4075.02,4134.05,3632.0,3646.68,393.9181003327476,412.6564584155258,1
1352,2021-05-16,3646.24,3879.0,3343.06,3582.1,357.52115149593556,394.2780227756624,1
1353,2021-05-17,3581.81,3587.06,3102.0,3282.51,301.0317909942064,363.19594551517713,1
1354,2021-05-18,3282.25,3565.71,3240.0,3375.07,260.7268870000398,329.03959267679807,1
1355,2021-05-19,3375.08,3441.73,1888.0,2438.92,151.4990917111627,269.859425688253,1
1356,2021-05-20,2438.92,2990.05,2155.0,2768.62,90.49612854510633,210.0716599738708,1
1357,2021-05-21,2767.87,2938.54,2101.0,2430.98,14.736244257795533,144.95985473517905,1
1358,2021-05-22,2430.98,2485.0,2145.0,2294.87,-55.64550262551393,78.09140228161473,0
1359,2021-05-23,2295.45,2381.57,1728.74,2096.39,-125.9869225184143,10.065294014938395,0
1360,2021-05-24,2096.63,2675.0,2079.94,2648.43,-135.6245942576561,-38.498002075926436,0
1361,2021-05-25,2647.92,2750.0,2378.54,2705.11,-137.10841577121982,-71.36813997435756,0
1362,2021-05-26,2705.1,2910.0,2643.0,2884.94,-122.36305182006663,-88.36644392292726,0
1363,2021-05-27,2884.82,2889.74,2633.68,2742.23,-120.80023901708228,-99.17770895431227,0
1364,2021-05-28,2742.23,2762.45,2327.38,2412.1,-144.53432882651532,-114.29658224504662,0
1365,2021-05-29,2412.34,2574.27,2204.1,2278.74,-172.12070313502818,-133.5712892083738,0
1366,2021-05-30,2278.74,2476.42,2180.53,2385.98,-183.21771203047228,-150.12009681573997,0
1367,2021-05-31,2385.82,2720.0,2271.44,2706.15,-164.28337185419105,-154.84118849522366,0
1368,2021-06-01,2706.15,2740.0,2523.74,2634.57,-153.28668514224182,-154.3230207108964,1
1369,2021-06-02,2634.31,2802.99,2550.0,2706.22,-137.20852107855217,-148.618187500115,1
1370,2021-06-03,2706.21,2891.95,2662.4,2857.25,-111.00006181408298,-136.07881227143767,1
1371,2021-06-04,2857.25,2860.0,2552.0,2689.51,-102.58237934973704,-124.9133346308708,1
1372,2021-06-05,2689.54,2816.87,2552.23,2627.73,-99.74661811015312,-116.52442912396492,1
1373,2021-06-06,2627.63,2745.0,2614.0,2711.92,-89.6721428585115,-107.57366703548047,1
1374,2021-06-07,2711.92,2847.55,2570.0,2592.05,-90.31940990798284,-101.82224799298126,1
1375,2021-06-08,2592.05,2620.99,2304.91,2507.23,-96.56351474836083,-100.06933691144113,1
1376,2021-06-09,2507.43,2626.63,2405.28,2610.18,-92.14264515323475,-97.42710632537234,1
1377,2021-06-10,2610.2,2624.46,2425.11,2471.09,-98.72444082482207,-97.85955115852225,0
1378,2021-06-11,2471.01,2497.99,2321.37,2354.01,-112.0957685923072,-102.6049569697839,0
1379,2021-06-12,2354.09,2454.53,2256.22,2370.74,-119.95984854013932,-108.38992082656905,0
1380,2021-06-13,2370.64,2548.41,2308.41,2509.33,-113.6984884019439,-110.15944335169401,0
1381,2021-06-14,2509.33,2609.17,2461.0,2580.77,-101.79823771359179,-107.37237480565994,1
1382,2021-06-15,2580.58,2640.0,2507.7,2543.54,-94.2845001348137,-103.00974991537787,1
1383,2021-06-16,2543.55,2556.19,2351.18,2367.89,-101.33516727241158,-102.45155570105578,1
1384,2021-06-17,2368.02,2460.5,2306.0,2373.28,-105.27440600104319,-103.3925058010516,0
1385,2021-06-18,2373.28,2378.0,2139.0,2234.09,-118.26447160323505,-108.34982773511277,0
1386,2021-06-19,2234.09,2278.82,2161.67,2164.67,-132.63190793995818,-116.44385447006124,0
1387,2021-06-20,2165.34,2280.01,2040.68,2243.47,-136.0909317600126,-122.99288023337837,0
1388,2021-06-21,2243.49,2260.16,1865.54,1885.49,-165.80690846506923,-137.26422297727532,0
1389,2021-06-22,1885.27,1998.0,1700.48,1879.28,-187.69450379279078,-154.07431658244715,0
1390,2021-06-23,1879.29,2045.0,1821.95,1968.14,-195.6153889778402,-167.92134071424482,0
1391,2021-06-24,1967.95,2036.61,1884.79,1989.52,-197.88644843646443,-177.9097099549847,0
1392,2021-06-25,1989.53,2019.99,1791.22,1808.82,-211.82546711844725,-189.21496234280556,0
1393,2021-06-26,1808.97,1852.8,1717.32,1829.64,-218.67153056309553,-199.03381841623556,0
1394,2021-06-27,1829.84,1984.5,1804.26,1982.28,-209.36686197342533,-202.47816626863215,0
1395,2021-06-28,1982.27,2145.0,1960.52,2084.41,-191.54380980803217,-198.8333807817655,1
1396,2021-06-29,2084.42,2245.0,2073.57,2165.33,-168.94188791425677,-188.86954982592925,1
1397,2021-06-30,2165.46,2287.78,2087.99,2275.68,-140.50571676768914,-172.74827213984923,1
1398,2021-07-01,2275.68,2275.93,2073.12,2106.41,-130.12848049311106,-158.54167492426984,1
1399,2021-07-02,2106.41,2160.0,2018.5,2154.13,-116.70849787920406,-144.5972825759146,1
1400,2021-07-03,2153.95,2240.0,2112.01,2226.99,-99.0520613825056,-129.4155421781116,1
1401,2021-07-04,2226.99,2389.93,2189.58,2322.69,-76.45568451036252,-111.7622562888619,1
1402,2021-07-05,2322.69,2324.64,2157.32,2196.53,-67.94472616882194,-97.15641291551526,1
1403,2021-07-06,2196.85,2350.0,2193.0,2322.5,-50.4534086514459,-81.58874482749215,1
1404,2021-07-07,2322.51,2409.0,2291.9,2316.57,-36.64746576858488,-66.60831847452306,1
1405,2021-07-08,2316.25,2325.6,2084.79,2116.33,-41.38677016784095,-58.20113570562903,1
1406,2021-07-09,2116.32,2189.4,2046.51,2146.99,-42.182444324890184,-52.86157191204941,1
1407,2021-07-10,2146.99,2194.82,2074.16,2110.69,-45.22085063796385,-50.31466482068757,1
1408,2021-07-11,2110.68,2174.0,2081.02,2140.45,-44.712013981392374,-48.447114540922506,1
1409,2021-07-12,2140.54,2167.83,2006.68,2031.58,-52.48860048713914,-49.79427652299472,0
1410,2021-07-13,2031.57,2047.35,1918.0,1940.15,-65.27676825674553,-54.95510710091166,0
1411,2021-07-14,1940.44,2019.18,1865.0,1994.58,-70.2100989223145,-60.04010437471261,0
1412,2021-07-15,1994.41,2042.88,1881.0,1919.51,-79.26361897172274,-66.44794257371599,0
1413,2021-07-16,1919.54,1965.0,1850.0,1876.26,-88.90368603069828,-73.93319039271009,0
1414,2021-07-17,1876.47,1919.19,1844.45,1899.59,-93.58221508225233,-80.48286528922418,0
1415,2021-07-18,1899.5,1993.79,1877.1,1891.64,-96.81545334107932,-85.92706130650923,0
1416,2021-07-19,1891.65,1919.0,1805.0,1818.73,-104.06148954567561,-91.97187071956469,0
1417,2021-07-20,1818.73,1841.34,1706.0,1786.03,-111.16124452596387,-98.36832865503109,0
1418,2021-07-21,1786.03,2035.23,1747.55,1995.5,-98.74707826236113,-98.4945785241411,0
1419,2021-07-22,1995.5,2046.0,1947.62,2024.56,-85.57738015540872,-94.18884573456366,1
1420,2021-07-23,2024.27,2130.9,1993.22,2124.25,-66.33152118095427,-84.90307088336053,1
1421,2021-07-24,2124.26,2199.5,2105.58,2184.75,-45.670731144775345,-71.82562430383214,1
1422,2021-07-25,2184.9,2197.41,2105.93,2189.79,-28.560987029310127,-57.40407854565814,1
1423,2021-07-26,2189.82,2433.65,2171.57,2228.08,-11.775962585235447,-42.19470655885058,1
1424,2021-07-27,2227.81,2319.26,2150.5,2299.49,7.205420812090779,-25.727997435203463,1
1425,2021-07-28,2299.47,2345.0,2243.15,2300.9,22.10724061555584,-9.782918084950365,1
1426,2021-07-29,2300.9,2400.0,2266.12,2382.92,40.07342717820711,6.83586366943546,1
1427,2021-07-30,2382.93,2471.7,2315.92,2461.81,59.98604141187161,24.552589583580843,1
1428,2021-07-31,2461.77,2553.86,2420.68,2531.05,80.42690964153098,43.17736293623089,1
1429,2021-08-01,2531.1,2636.91,2511.24,2565.12,98.2431236717025,61.532616514721425,1
